tt1995374,My Fair Lidy (2015),2015,NA,Comedy,"
$1MM
(estimated)
",Ralph Clemente,Christopher Backus,Leigh Shannon,Peyton Lee," 9,277
"," 228,449
"," 287,382
",141,194,5,94,8,5,83,NA
tt1995376,My Life with Death (2011),2011,10,Documentary,"
$1MM
(estimated)
",Grant Gulczynski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995379,Mystery of the Himalayas (1960),1960,79,Documentary,"
$1MM
(estimated)
",Suketaro Shimada,Jiro Kawakita,Eitarô Ozawa,NA," 1,521,312
"," 488,942
",NA,NA,1,NA,NA,NA,NA,NA,NA
tt1995380,Mâjan hiryûden naki no ryû gaiden 1 (2011),2011,71,Drama,"
$1MM
(estimated)
",Yoshihide Ide,Kenji Matsuda,Ichirôta Miyakawa,Yasuyuki Hamaya," 326,638
"," 703,182
"," 2,071,326
",NA,NA,NA,NA,NA,NA,1,NA
tt1995381,Mâjan hiryûden naki no ryû gaiden 2 (2011),2011,77,Drama,"
$1MM
(estimated)
",Yoshihide Ide,Kenji Matsuda,Ichirôta Miyakawa,Yasuyuki Hamaya," 326,638
"," 703,182
"," 2,071,326
",NA,NA,NA,NA,NA,NA,NA,NA
tt1995385,"Nikutai dourousha ga sora o tobu toki, madogiwa no Kôchan ni kyoufu no an'yakudan ga semaru!! (1984)",1984,78,NA,"
$1MM
(estimated)
",Yukitsugi Nishijiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995389,Oridathoru Postman (2010),2010,129,Drama,"
$1MM
(estimated)
",Shaji Azeez,Chempil Asokan,Kunchacko Boban,Baiju Ezhupunna," 450,279
"," 60,513
"," 332,758
",NA,13,1,NA,3.9,49,NA,NA
tt1995390,Our Kind of Traitor (2016),2016,108,Crime,"
$1MM
(estimated)
",Susanna White,Carlos Acosta,Radivoje Bukvic,Stellan Skarsgård," 109,176
"," 18,756
"," 914
",2,154,"3,375",30,6.2,"13,555","2,694",144
tt1995400,Piercing Brightness (2013),2013,77,Drama,"
$1MM
(estimated)
",Shezad Dawood,Houda Echouafni,Chen Ko,Tracy Brabin," 74,363
"," 2,308,862
"," 49,095
",NA,NA,64,NA,3.5,115,30,NA
tt1995401,"Further, Higher, Faster (1980)",1980,54,Documentary,"
$1MM
(estimated)
",Henrik Ohlström,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995403,Headline Today: Guatemala (1983),1983,58,Documentary,"
$1MM
(estimated)
",Mikael Wahlforss,Allan Nairn,NA,NA," 7,260,275
",NA,NA,2,NA,NA,NA,NA,NA,NA,NA
tt1995405,"Rancho, Oro y Sangre (2009)",2009,92,Action,"
$5K
(estimated)
",Diego Alione,Jason Morciglio,Diego Alione,Raúl Buenfil," 161,541
"," 780,770
"," 427,110
",NA,NA,NA,2,NA,NA,2,2
tt1995411,Roma Imago Urbis: Parte II - L'immortalità (1994),1994,62,Documentary,"
$5K
(estimated)
",Luigi Bazzoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA
tt1995412,Roma Imago Urbis: Parte III - Gli acquedotti (1994),1994,61,Documentary,"
$5K
(estimated)
",Luigi Bazzoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA
tt1995413,Roma Imago Urbis: Parte V - I volti (1994),1994,59,Documentary,"
$5K
(estimated)
",Luigi Bazzoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA
tt1995414,Roma Imago Urbis: Parte VI - Le gesta (1995),1995,61,Documentary,"
$5K
(estimated)
",Luigi Bazzoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA
tt1995415,Romantic Heaven (2011),2011,117,Comedy,"
$5K
(estimated)
",Jin Jang,Su-ro Kim,Dong-wook Kim,Ji-won Kim," 242,466
"," 133,188
"," 51,612
",3,1,2,2,5.5,58,4,2
tt1995417,Rust (II),NA,NA,NA,"
$5K
(estimated)
",Carlos Saldanha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
tt1995418,Rusvai (1985),1985,NA,Musical,"
$5K
(estimated)
",Rajat Rakshit,Sanjeev Kumar,Raj Babbar,Moushumi Chatterjee," 24,183
"," 44,797
"," 44,601
",70,29,20,NA,NA,NA,NA,NA
tt1995419,"Rwanda, je me souviens (2009)",2009,52,Documentary,"
$5K
(estimated)
",André St-Pierre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995421,"Scheitern, scheitern, besser scheitern (2010)",2010,79,Documentary,"
$5K
(estimated)
",André Heller,Harald Schmidt,Gert Voss,NA," 94,452
"," 127,057
",NA,3,1,NA,NA,7.1,8,NA,NA
tt1995428,The Consciousness of an Adventurer (1985),1985,57,Documentary,"
$5K
(estimated)
",Mikael Wahlforss,Peter Torbiörnsson,NA,NA," 338,701
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995429,Shakespeare in LYTS: The Movie (2011),2011,55,Documentary,"
$5K
(estimated)
",Paul Mockler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995435,The Enemy Within (1978),1978,75,Documentary,"
$5K
(estimated)
",Kai Salminen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995438,Smells Like Community Spirit (2011),2011,84,Comedy,"
$5K
(estimated)
",Isaac Stambaugh,Eddie Annal,John Arns,Russ Beckner," 7,995,844
"," 3,748,839
"," 5,813,966
",NA,NA,NA,3,NA,NA,22,3
tt1995441,Armoured Daydreams (1983),1983,47,Documentary,"
$5K
(estimated)
",Mikael Wahlforss,Efraín Ríos Montt,Maria Antoniela Somoza,NA," 7,783,445
"," 5,184,361
",NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995445,Swantham Bharya Zindabad (2010),2010,120,Comedy,"
$5K
(estimated)
",Biju Vattappara,Ajaykumar,Mala Aravindan,Harisree Asokan," 223,053
"," 415,271
"," 239,955
",NA,NA,NA,NA,3.2,12,2,NA
tt1995457,The Adventuress in Green (1914),1914,NA,Adventure,"
$5K
(estimated)
",Alphonse Koch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995458,The Bang Bang Brokers (2017),2017,NA,Action,"
$5K
(estimated)
",David N. Donihue,Erik-Michael Estrada,David N. Donihue,Derick Booker," 60,744
"," 370,091
"," 1,267,824
",NA,NA,NA,3,7.4,5,8,3
tt1995459,The Barren Spring (2011),2011,89,Drama,"
$5K
(estimated)
",James Bailey,Helena Hitch,Matt Laumann,Alison Leonard," 1,277,045
"," 295,707
"," 1,162,098
",NA,NA,NA,NA,NA,NA,NA,1
tt1995465,The Love of Books: A Sarajevo Story (2011),2011,75,Drama,"
$5K
(estimated)
",Sam Hobkinson,George Eggay,Ravijojla Jovancic,Ravijojla Jovancic-Leic," 364,500
"," 853,103
"," 3,332,938
",NA,NA,NA,1,8.5,36,37,1
tt1995466,Firefall: An Epic Family Adventure (2012),2012,105,Adventure,"
$5K
(estimated)
",Matthew Sconce,Deep Rai,James Alvarado,Emily Anderson," 179,258
"," 3,729,719
"," 7,011,974
",NA,NA,NA,378,7.3,83,85,378
tt1995468,The Robot,NA,NA,Comedy,"
$5K
(estimated)
",Joe Ballarini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995474,The Wingman (I) (2012),2012,87,Comedy,"
$5K
(estimated)
",Jim Garrison,Peter Benson,Geoff Gustafson,Iris Paluly," 11,918
"," 24,086
"," 56,829
",38,81,12,NA,7.4,8,43,NA
tt1995477,Always Woodstock (2014),2014,97,Comedy,"
$2.4MM
(estimated)
",Rita Merson,Allison Miller,James Wolk,Rumer Willis," 4,576
"," 3,990
"," 3,023
",483,951,515,5,5.3,564,116,5
tt1995478,This Is Your Ocean: Sharks (2011),2011,45,Documentary,"
$2.4MM
(estimated)
",George Schellenger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995481,UNDOCUMENTED (una pelicula by Justin Malone) (2010),2010,95,Documentary,"
$2.4MM
(estimated)
",Justin Malone,Justin Malone,NA,NA," 1,005,348
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995491,Where is Primer Green? (2012),2012,65,Thriller,"
$150K
(estimated)
",Matondo Kiantandu,Daanaa Issa Kenyatta,Tanisha Hall,Justin Jamar," 6,924,542
"," 448,020
"," 588,764
",NA,NA,17,NA,NA,NA,NA,NA
tt1995494,Would you have sex with an Arab? (2011),2011,85,Documentary,"
$150K
(estimated)
",Yolande Zauberman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,65,146,NA
tt1995502,Zärtlichkeit und Zorn (1982),1982,NA,Documentary,"
$150K
(estimated)
",Johannes Flütsch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1995510,Untitled (II) (2011),2011,102,Comedy,"
£2K
(estimated)
",Shaun Troke,Danny Goldberg,Nikki Harrup,Shaun Troke," 4,824,368
"," 1,708,831
"," 5,197,554
",1,6,4,4,5.2,62,13,1
tt1995512,yHomeless (2011),2011,98,Documentary,"
£2K
(estimated)
",Glen Dunzweiler,Glen Dunzweiler,NA,NA," 408,292
",NA,NA,NA,NA,NA,NA,7.9,10,19,NA
tt1995513,Yaya` (2011),2011,47,Drama,"
£2K
(estimated)
",Jerguang Lee,Ting-Fong Lin,NA,NA," 6,955,017
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996148,Impasse (2011),2011,57,Drama,"
£2K
(estimated)
",Rodger Marion,John Daws,Genevieve Hodge,Lee Colee," 528,211
"," 1,076,211
"," 6,356,986
",NA,NA,NA,3,NA,NA,13,3
tt1996151,2084,208,NA,Sci-Fi,"
£2K
(estimated)
",Gregg Rosenblum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
tt1996154,3 Minute Gaps (2011),2011,71,Documentary,"
£2K
(estimated)
",John Lawlor,Dan Atherton,Gee Atherton,Sam Blenkinsop," 6,984,410
"," 1,120,106
"," 4,712,194
",NA,NA,NA,NA,7.8,56,22,NA
tt1996155,400 Miles to Freedom (2012),2012,61,Documentary,"
£2K
(estimated)
",Gil Talmi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996171,African Gangster (2010),2010,NA,Crime,"
£2K
(estimated)
",Jean Pascal Zadi,Malik Bledoss,Lotfi Labidi,Doudou Masta," 4,112,631
"," 2,523,591
"," 501,741
",NA,NA,64,NA,5.5,6,NA,NA
tt1996181,Asal hayop (1970),1970,NA,NA,"
£2K
(estimated)
",Romy T. Espiritu,Oscar Roncal,Thelma Kennedy,Agnes Moran," 431,625
"," 621,479
"," 96,375
",NA,NA,NA,34,NA,NA,NA,NA
tt1996190,Beauty (I),NA,NA,Fantasy,"
£2K
(estimated)
",Andrew Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA
tt1996196,"Blood, Sweat + Vinyl: DIY in the 21st Century (2011)",2011,92,Documentary,"
£2K
(estimated)
",Kenneth Thomas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,101,27,NA
tt1996198,Boom Varietal (2011),2011,72,Documentary,"
£2K
(estimated)
",Sky Pinnick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,20,11,NA
tt1996200,Brash Young Turks (2016),2016,90,Drama,"
£2K
(estimated)
",Naeem Mahmood,Melissa Latouche,Julian Glover,Tom Bott," 246,460
"," 1,117
"," 59,014
",NA,855,32,2,6,29,135,NA
tt1996203,Broken Angel (2011),2011,NA,Action,"
£2K
(estimated)
",Christopher Long,Solanyi Rodriguez,Andrew James McManus,Ana G. Garcia," 145,195
"," 5,076,361
"," 4,007,457
",NA,NA,NA,3,NA,NA,2,3
tt1996204,Live at Cafe del Teatre (2006),2006,109,Documentary,"
£2K
(estimated)
",Jose Gomez,Bruce David Barth,Doug Weiss,NA," 3,801,651
"," 7,595,631
",NA,NA,NA,NA,NA,8.4,8,NA,NA
tt1996211,Chasing Legends (2010),2010,93,Documentary,"
£2K
(estimated)
",Jason Berry,Jean-Michel Heimonet,Mark Cavendish,Bernhard Eisel," 6,194,972
"," 1,046,852
"," 3,709,290
",NA,NA,NA,NA,7.7,123,33,NA
tt1996213,Chori Chori (1972),1972,115,Action,"
£2K
(estimated)
",Keval P. Kashyap,Gulshan Bawra,Bindu,Lolita Chatterjee," 214,581
"," 57,847
"," 228,641
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996223,Crulic - The Path to Beyond (2011),2011,73,Animation,"
??92K
(estimated)
",Anca Damian,Vlad Ivanov,Jamie Sives,Sandrine Bonnaire," 28,405
"," 9,612
"," 19,831
",88,70,127,NA,7.7,607,118,NA
tt1996226,Darling Nikki (2017),2017,NA,Drama,"
$1MM
(estimated)
",Gregory Hatanaka,Nicole D'Angelo,James Duval,Jamie Bernadette," 90,577
"," 5,791
"," 11,466
",3,755,"2,121",503,NA,NA,226,3
tt1996227,Dating Lanzelot (2011),2011,90,Comedy,"
$1MM
(estimated)
",Oliver Rihs,Peter Weiss,Manuel Cortez,Narges Rashidi," 6,861,214
"," 140,096
"," 12,632
",NA,1,15,NA,4.3,100,NA,NA
tt1996233,Doces Tormentas,NA,NA,Comedy,"
$1MM
(estimated)
",Rui Vilhena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996240,Einer wie Bruno (2011),2011,104,Comedy,"
$1MM
(estimated)
",Anja Jacobs,Lola Dockhorn,Christian Ulmen,Lucas Reiber," 489,599
"," 45,089
"," 84,013
",NA,2,2,NA,6.2,211,3,NA
tt1996245,Second Hand (2012),2012,110,Drama,"
$1MM
(estimated)
",Catarina Ruivo,Pedro Hestnes,Rita Durão,Luís Miguel Cintra," 1,216,807
"," 393,279
"," 272,699
",3,2,2,2,6,14,6,NA
tt1996256,Fallen Blue Heroes (2010),2010,46,Documentary,"
$1MM
(estimated)
",Donna Roman Hernandez,Craig Floyd,NA,NA," 6,999,020
",NA,NA,NA,NA,NA,9,NA,NA,NA,9
tt1996258,Fantasy Fest 2006 Key Weird (2007),2007,59,Documentary,"
$60K
(estimated)
",Kevin Rhoades,Melissa Wolf,NA,NA," 135,938
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996260,First World Problems (2012),2012,NA,Comedy,"
$150K
(estimated)
",Spain Willingham,Keith Compton,Spain Willingham,Sean Garahan," 803,226
"," 782,730
"," 6,700,591
",NA,NA,NA,12,7.5,16,23,12
tt1996264,"For a Good Time, Call... (2012)",2012,85,Comedy,"
$850K
(estimated)
",Jamie Travis,Lauren Miller,James Wolk,Ari Graynor," 2,414
"," 3,990
"," 1,681
",919,223,"3,358",17,6,"14,181","2,959",223
tt1996267,Game of Six,NA,NA,Crime,"
$850K
(estimated)
",Jeffrey K. Golden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5
tt1996278,Halloween Addicts (2011),2011,45,Documentary,"
$850K
(estimated)
",Pam Tole,Peter Melillo,John Terra,Carol Terra," 6,275,607
"," 4,677,695
"," 5,944,708
",NA,NA,NA,NA,NA,NA,2,NA
tt1996282,Hombre máquina (2011),2011,15,Documentary,"
$850K
(estimated)
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,12,NA,NA
tt1996293,Kichijôji no Asahina-kun (2011),2011,91,Drama,"
$850K
(estimated)
",Shôichi Katô,Tasuku Emoto,Kanako Higashi,Kokoro Hirasawa," 429,329
"," 689,264
"," 6,281,994
",NA,NA,NA,NA,NA,NA,NA,1
tt1996295,To You (2011),2011,NA,Drama,"
$850K
(estimated)
",Shin'ya Nishimura,Ren Kiriyama,NA,NA," 274,277
",NA,NA,1,NA,NA,NA,NA,NA,1,NA
tt1996297,Knock Knock Killers (2011),2011,NA,Thriller,"
$80K
(estimated)
",Christopher Gosch,Christian Bailey,Jamie Bishop,Katrina Burchett," 683,272
"," 2,603,236
"," 4,730,610
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996299,Kuplettimestari J. Alfr. Tanner (1998),1998,52,Documentary,"
$80K
(estimated)
",Patrick Oras,Vesa Vierikko,NA,NA," 163,653
",NA,NA,2,NA,NA,NA,NA,NA,NA,NA
tt1996304,Les Caixes d'Amsterdam (2010),2010,72,Documentary,"
??00K
(estimated)
",Felip Solé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996306,Life Among the Undead (2011),2011,60,Comedy,"
??00K
(estimated)
",Ryan McGivern,Ryan McGivern,Destiny Soria,Benjamin Watson," 132,735
"," 55,650
"," 1,154,384
",1,238,2,1,NA,NA,5,1
tt1996310,Lore (2012),2012,109,Drama,"
??.3MM
(estimated)
",Cate Shortland,Saskia Rosendahl,Nele Trebs,Mike Weidner," 29,104
"," 252,356
"," 1,640,616
",43,8,3,27,7.1,"12,170","4,683",27
tt1996312,Love Julinsee (2011),2011,87,Romance,"
??.3MM
(estimated)
",Chainarong Tampong,Natcha Juntapan,Jirayu La-ongmanee,Nattapong Pibultanakiet," 392,380
"," 170,296
"," 744,095
",NA,NA,NA,NA,6.1,120,20,1
tt1996318,Mapusok na pagnanasa (1970),1970,NA,NA,"
??.3MM
(estimated)
",Charlie Ordoñez,Marco Antonio,Rizza,Robet Rivera," 2,927,678
"," 405,570
"," 3,754,598
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996322,Midnight Heat (2007),2007,98,Crime,"
$10K
(estimated)
",Brad Jones,Jake Norvell,Bianca Queen,Brad Jones," 275,327
"," 7,759,913
"," 35,312
",NA,NA,78,78,6.9,126,86,78
tt1996326,Modern Runaway (2011),2011,48,Drama,"
$10K
(estimated)
",Stephanie Gumpel,Stephanie Gumpel,Michelle Hurtubise,Sean Koegel," 293,733
"," 3,945,267
"," 1,617,027
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996327,Monkey Circus: The Story of the Space Monkey Odyssey (2011),2011,93,Documentary,"
$15K
(estimated)
",Charles Hibbler,Charles Cullen,John Colletti,Gary Colletti," 1,309,282
"," 4,439,949
"," 4,895,820
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996330,Mr. Rivers (2010),2010,103,Horror,"
$15K
(estimated)
",Chris Atkins,Chris Atkins,Lynndi Atkins,Marvin Atkins," 3,155,431
"," 3,513,406
"," 2,850,537
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996331,Naked Four (1970),1970,NA,NA,"
$15K
(estimated)
",Nilo Saez,Roberto Gonzalez,Paquito Diaz,Gina Laforteza," 346,448
"," 143,374
"," 379,536
",NA,NA,NA,1,NA,NA,NA,1
tt1996333,Projekt Natter (2010),2010,48,Documentary,"
??00K
(estimated)
",Oliver Gortat,Christopher Bodes,Thomas Goersch,Jerg Maier," 5,633,447
"," 52,320
"," 2,149,978
",NA,NA,NA,NA,NA,NA,3,NA
tt1996339,No Room for Rockstars (2012),2012,103,Documentary,"
??00K
(estimated)
",Parris Patton,Christofer Drew,Mitch Lucker,Kevin Lyman," 4,108,347
"," 394,069
"," 933,800
",NA,NA,NA,NA,8.1,75,77,14
tt1996342,Nothing Without You (2012),2012,92,Action,"
??00K
(estimated)
",Xackery Irving,Emily Fradenburgh,Keith McGill,Joshua Loren," 82,896
"," 378,288
"," 473,993
",NA,NA,23,1,7.1,45,30,1
tt1996346,Woman Thou Art Loosed: On the 7th Day (2012),2012,101,Drama,"
??00K
(estimated)
",Neema Barnette,Blair Underwood,Sharon Leal,Nicole Beharie," 3,725
"," 4,784
"," 4,282
",727,510,902,25,4.9,541,763,NA
tt1996356,Persona (2010),2010,80,Drama,"
$2K
(estimated)
",Brandi Albritton,Hevin Hampton,Ted Ferguson,Cheryl Ariaz Wicker," 2,686,949
"," 39,692
"," 509,308
",2,"1,774",106,NA,NA,NA,NA,NA
tt1996375,Santa Teresa Da Avila (1970),1970,NA,NA,"
$2K
(estimated)
",Ben Feleo,Amalia Fuentes,Eddie Rodriguez,Pepito Rodriguez," 228,128
"," 100,139
"," 255,696
",NA,NA,NA,37,NA,NA,2,NA
tt1996376,Secret Room No. 7 (2006),2006,NA,Horror,"
$2K
(estimated)
",Kirati Nak Intanond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
tt1996386,Soliman (1970),1970,NA,NA,"
$2K
(estimated)
",Leody M. Diaz,Robin Aristorenas,Jun Aristorenas,Merle Fernandez," 1,363,452
"," 262,333
"," 174,071
",NA,1,3,8,NA,NA,NA,NA
tt1996387,Soul Eater (2018),2018,NA,Horror,"
$2K
(estimated)
",Franklin Guerrero Jr.,Nadia Dawn,DJ Perry,Dean Teaster," 22,678
"," 73,661
"," 152,908
",138,417,10,NA,NA,NA,8,NA
tt1996392,Wonder of Frontier (1983),1983,66,Animation,"
$2K
(estimated)
",Seung-cheol Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
tt1996398,Tamashii no kyouiku (2008),2008,100,NA,"
$2K
(estimated)
",Tetsu Shiratori,Mayumi Asano,Makoto Shichida,Tetsu Shiratori," 488,394
"," 1,574,791
"," 380,538
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996408,The Last Summer (2011),2011,76,Comedy,"
$2K
(estimated)
",Bob Ekdahl Jr.,Adam Boucher,James Burgess,Tyler Colby," 6,394,710
"," 529,029
"," 2,073,679
",NA,NA,NA,NA,NA,NA,NA,NA
tt1996413,The Nature of Hatman (2011),2011,58,Comedy,"
$160
(estimated)
",Reuben Glaser,Reuben Glaser,Patrick DeGoey,Peter Coffin," 1,622,809
"," 5,649,707
"," 1,061,796
",NA,NA,NA,27,NA,NA,8,27
tt1996415,The Perfect Dance,NA,NA,Romance,"
$160
(estimated)
",Andre Degas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996424,The Worm Hunters (2011),2011,53,Documentary,"
AUD 700K
(estimated)
",Randall Wood,George Brown,Danuta Plisko,Victor Pop," 7,822,406
"," 5,847,199
"," 4,274,362
",NA,NA,1,3,7.2,9,2,3
tt1996427,Tiempos menos modernos (2011),2011,95,Drama,"
AUD 700K
(estimated)
",Simón Franco,Ricardo Fernandez,Alexia Moyano,Oscar Payaguala," 8,011,587
"," 234,940
"," 3,251,404
",NA,NA,NA,NA,7.2,32,2,NA
tt1996429,Timeserver (2004),2004,113,Drama,"
AUD 700K
(estimated)
",Robert Alaniz,Gary Gow,Jodi London,Riley Duhamel," 311,669
"," 6,645,666
"," 1,149,652
",NA,NA,NA,63,1,9,9,63
tt1996430,Timewave 2013 (2008),2008,88,Documentary,"
AUD 700K
(estimated)
",Sharron Rose,Gregg Braden,John Major Jenkins,Daniel Pinchbeck," 226,475
"," 7,908,339
"," 1,094,075
",NA,NA,NA,NA,5.8,10,4,NA
tt1996431,Tomoka no yumemitakoto (2000),2000,46,NA,"
AUD 700K
(estimated)
",Yôka Kusano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996434,Turbulent Souls,NA,NA,Drama,"
AUD 700K
(estimated)
",Caitlin Dixon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996436,Zhong gui (2011),2011,100,Comedy,"
AUD 700K
(estimated)
",Yee-Wei Chai,Mark Lee,Linda Liao,Mimi Chu," 239,985
"," 712,624
"," 386,451
",NA,NA,NA,NA,4.7,20,2,NA
tt1996441,Riddick (2013),2013,119,Action,"
$38MM
(estimated)
",David Twohy,Vin Diesel,Jordi Mollà,Matt Nable," 301
"," 6,443
"," 7,451
",14000,"6,435","2,329",129,6.4,"134,016",39000,129
tt1996449,Walks Without... (2011),2011,50,Documentary,"
$38MM
(estimated)
",Ivan Finogeev,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1996455,Zhan shen (1976),1976,91,Fantasy,"
$38MM
(estimated)
",Hung Min Chen,Ming Lun Ku,Hsin Tang,Ling-Ling Hsieh," 628,493
"," 462,722
"," 135,466
",NA,1,2,NA,5.1,32,2,NA
tt1996459,Bobrauschenbergamerica (2011),2011,81,Biography,"
$38MM
(estimated)
",Emily Ellis,Emily Ellis,NA,NA," 352,642
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1997256,1395 Days Without Red (2011),2011,70,Drama,"
??00K
(estimated)
",Sejla Kameric,Maribel Verdú,NA,NA," 7,141
",NA,NA,284,NA,NA,NA,8.9,38,NA,NA
tt1997257,"Shaun Majumder, Every Word Is Absolutely True (2012)",2012,90,Documentary,"
??00K
(estimated)
",Peter Esteves,Shelby Fenner,Nigel Lawrence,Shaun Majumder," 21,396
"," 409,751
"," 48,304
",NA,NA,61,NA,6.2,10,NA,NA
tt1997270,"Amal, Inam, Naila (1990)",1990,49,Documentary,"
??00K
(estimated)
",Iikka Vehkalahti,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,7
tt1997273,Ang magsasaging (1970),1970,NA,Comedy,"
??00K
(estimated)
",Luis San Juan,Rosanna Ortiz,Vic Vargas,Rod Navarro," 63,972
"," 177,833
"," 175,198
",3,3,6,NA,NA,NA,NA,1
tt1997279,Aventura Verde (2010),2010,NA,Family,"
??00K
(estimated)
",Abdiel Colberg,Junior Alvarez,Maricarmen Avilés,Jazmín Caratini," 702,014
"," 489,195
"," 211,527
",NA,NA,19,1,NA,NA,NA,2
tt1997280,Az ügynökök a paradicsomba mennek (2010),2010,91,Biography,"
??00K
(estimated)
",Zoltán Dézsy,Péter Andorai,Zoltán Benkóczy,Iván Dengyel," 294,361
"," 525,298
"," 625,794
",4,1,2,NA,4.7,19,1,NA
tt1997281,"No. 32, B District (2011)",2011,87,Drama,"
??00K
(estimated)
",Jianmin Lv,TAE,Ziyi Deng,Rui Li," 7,223,690
"," 116,774
"," 1,152,494
",NA,NA,NA,NA,2.5,48,NA,18
tt1997284,Baligtaran (1970),1970,NA,NA,"
??00K
(estimated)
",Romeo N. Galang,Sofia Moran,Philip Gamboa,Roldan Rodrigo," 321,575
"," 270,633
"," 930,072
",NA,NA,NA,NA,NA,NA,NA,NA
tt1997289,Bennie Brat (2011),2011,93,Adventure,"
??.8MM
(estimated)
",Johan Nijenhuis,Koen Dobbelaer,Marijn Bekkenk,Hanna Verboom," 492,473
"," 5,540,552
"," 22,390
",NA,NA,101,NA,6.1,241,41,NA
tt1997291,Moneyless (2009),2009,108,Comedy,"
??.8MM
(estimated)
",Hamid Nematollah,Siamak Ansari,Nader Fallah,Babak Hamidian," 182,510
"," 1,494,767
"," 274,643
",10,2,5,3,6.5,"1,373",13,1
tt1997298,Bridges and Rails (2011),2011,17,Documentary,"
??.8MM
(estimated)
",Rafael Forni,Jindrich Novacek,Dusan Palencar,Michael Pitthan," 4,741,813
"," 1,840,787
"," 212,873
",NA,NA,NA,NA,NA,NA,NA,NA
tt1997307,Checkout (I) (2011),2011,88,Drama,"
??50K
(estimated)
",Lorena Gonzalez Di Totto,Amy Blaise,Timothy Gibbs,Simon Brading," 5,763,331
"," 44,708
"," 302,419
",NA,77,13,NA,8.7,6,3,NA
tt1997317,Dampot... Pukol... Salo! (1970),1970,NA,Comedy,"
??50K
(estimated)
",Pablo Santiago,Fernando Poe Jr.,Pilar Pilapil,Chichay," 77,551
"," 170,413
"," 231,773
",39,38,4,1,NA,NA,NA,NA
tt1997324,Disi kurt (1987),1987,92,Adventure,"
??50K
(estimated)
",Osman F. Seden,Fatma Girik,Ümit Belen,Kenan Pars," 56,873
"," 1,676,002
"," 658,465
",NA,NA,NA,5,NA,NA,36,5
